"","county_name","state","dem_votes","rep_votes","county_total_votes","rep_share"
"2064","NORTHAMPTON","VIRGINIA",2807,2312,5119,0.451650713029889
"2065","NORTHUMBERLAND","PENNSYLVANIA",9492,18896,28388,0.665633366211075
"2066","NORTHUMBERLAND","VIRGINIA",2384,3892,6276,0.620140216698534
"2067","NORTON","KANSAS",315,1535,1850,0.82972972972973
"2068","NORTON CITY","VIRGINIA",416,684,1100,0.621818181818182
"2069","NOTTOWAY","VIRGINIA",2401,2862,5263,0.543796313889417
"2070","NOWATA","OKLAHOMA",751,2533,3284,0.771315468940317
"2071","NOXUBEE","MISSISSIPPI",3026,889,3915,0.227075351213282
"2072","NUCKOLLS","NEBRASKA",319,1436,1755,0.818233618233618
"2073","NUECES","TEXAS",44692,44924,89616,0.501294411712194
"2074","NYE","NEVADA",4960,11160,16120,0.692307692307692
"2075","O'BRIEN","IOWA",1916,3795,5711,0.664507091577657
"2076","OAKLAND","MICHIGAN",339867,236123,575990,0.409942880952794
"2077","OBION","TENNESSEE",1896,7316,9212,0.794181502388189
"2078","OCEAN","NEW JERSEY",79103,139886,218989,0.638780943335053
"2079","OCEANA","MICHIGAN",4205,6218,10423,0.596565288304711
"2080","OCHILTREE","TEXAS",184,2179,2363,0.92213288192975
"2081","OCONEE","GEORGIA",5810,14587,20397,0.71515418934157
"2082","OCONEE","SOUTH CAROLINA",7316,19966,27282,0.731837841800455
"2083","OCONTO","WISCONSIN",4722,12734,17456,0.729491292392301
"2084","OGEMAW","MICHIGAN",2827,5977,8804,0.678895956383462
"2085","OGLALA LAKOTA","SOUTH DAKOTA",2473,336,2809,0.119615521537914
"2086","OGLE","ILLINOIS",6980,12147,19127,0.635070842264861
"2087","OGLETHORPE","GEORGIA",1837,4535,6372,0.711707470182046
"2088","OHIO","INDIANA",679,1657,2336,0.709332191780822
"2089","OHIO","KENTUCKY",2071,5888,7959,0.739791431084307
"2090","OHIO","WEST VIRGINIA",4848,10992,15840,0.693939393939394
"2091","OKALOOSA","FLORIDA",23694,60222,83916,0.717646217646218
"2092","OKANOGAN","WASHINGTON",6506,10007,16513,0.606007388118452
"2093","OKEECHOBEE","FLORIDA",3415,7665,11080,0.691787003610108
"2094","OKFUSKEE","OKLAHOMA",987,1925,2912,0.661057692307692
"2095","OKLAHOMA","OKLAHOMA",118899,112177,231076,0.485455001817584
"2096","OKMULGEE","OKLAHOMA",4136,6376,10512,0.606544901065449
"2097","OKTIBBEHA","MISSISSIPPI",7053,7084,14137,0.501096413666266
"2098","OLDHAM","KENTUCKY",9824,16495,26319,0.626733538508302
"2099","OLDHAM","TEXAS",58,749,807,0.928128872366791
"2100","OLIVER","NORTH DAKOTA",154,772,926,0.833693304535637
"2101","OLMSTED","MINNESOTA",39719,30941,70660,0.437885649589584
"2102","ONEIDA","IDAHO",199,1292,1491,0.866532528504359
"2103","ONEIDA","NEW YORK",37464,34812,72276,0.481653660966296
"2104","ONEIDA","WISCONSIN",7179,12033,19212,0.62632729544035
"2105","ONONDAGA","NEW YORK",85592,71311,156903,0.454490991249371
"2106","ONSLOW","NORTH CAROLINA",0,29236,29236,1
"2107","ONTARIO","NEW YORK",21238,17313,38551,0.449093408731291
"2108","ONTONAGON","MICHIGAN",1338,1786,3124,0.571702944942382
"2109","ORANGE","CALIFORNIA",581435,492040,1073475,0.458361862176576
"2110","ORANGE","FLORIDA",125592,71936,197528,0.364181280628569
"2111","ORANGE","INDIANA",2277,4495,6772,0.663762551683402
"2112","ORANGE","NORTH CAROLINA",52209,12868,65077,0.197734990856985
"2113","ORANGE","TEXAS",4807,21373,26180,0.816386554621849
"2114","ORANGE","VERMONT",8224,3614,11838,0.305288055414766
"2115","ORANGE","VIRGINIA",6007,8797,14804,0.594231288840854
"2116","ORANGEBURG","SOUTH CAROLINA",21393,8991,30384,0.295912322274882
"2117","OREGON","MISSOURI",816,2896,3712,0.780172413793103
"2118","ORLEANS","LOUISIANA",108050,9338,117388,0.0795481650594609
"2119","ORLEANS","NEW YORK",4359,6418,10777,0.595527512294702
"2120","ORLEANS","VERMONT",5569,3850,9419,0.408748274763775
"2121","OSAGE","KANSAS",2195,3679,5874,0.626319373510385
"2122","OSAGE","MISSOURI",856,5094,5950,0.856134453781513
"2123","OSAGE","OKLAHOMA",5514,9723,15237,0.638117739712542
"2124","OSBORNE","KANSAS",316,1172,1488,0.787634408602151
"2125","OSCEOLA","FLORIDA",71924,41829,113753,0.367717774476278
"2126","OSCEOLA","IOWA",709,1663,2372,0.701096121416526
"2127","OSCEOLA","MICHIGAN",2560,6663,9223,0.722433047815245
"2128","OSCODA","MICHIGAN",1155,2513,3668,0.685114503816794
"2129","OSWEGO","NEW YORK",19014,29039,48053,0.604311905604229
"2130","OTERO","COLORADO",2892,4558,7450,0.611812080536913
"2131","OTERO","NEW MEXICO",6873,10176,17049,0.596867851486891
"2132","OTOE","NEBRASKA",1793,4548,6341,0.717237028859801
"2133","OTSEGO","MICHIGAN",3952,7301,11253,0.648804763174265
"2134","OTSEGO","NEW YORK",9939,9462,19401,0.487706819236122
"2135","OTTAWA","KANSAS",663,1736,2399,0.723634847853272
"2136","OTTAWA","MICHIGAN",46408,78454,124862,0.628325671541382
"2137","OTTAWA","OHIO",7956,10143,18099,0.560417702635505
"2138","OTTAWA","OKLAHOMA",2850,5116,7966,0.642229475269897
"2139","OTTER TAIL","MINNESOTA",13176,14191,27367,0.518544232104359
"2140","OUACHITA","ARKANSAS",3249,3934,7183,0.547682027008214
"2141","OUACHITA","LOUISIANA",14429,31176,45605,0.683609253371341
"2142","OURAY","COLORADO",1826,1278,3104,0.411726804123711
"2143","OUTAGAMIE","WISCONSIN",31819,50393,82212,0.612964044178465
"2144","OVERTON","TENNESSEE",2693,3855,6548,0.588729383017715
"2145","OWEN","INDIANA",2129,4946,7075,0.699081272084806
"2146","OWEN","KENTUCKY",1168,2784,3952,0.704453441295547
"2147","OWSLEY","KENTUCKY",288,1533,1821,0.841845140032949
"2148","OWYHEE","IDAHO",599,2586,3185,0.811930926216641
"2149","OZARK","MISSOURI",722,3183,3905,0.815108834827145
"2150","OZAUKEE","WISCONSIN",20125,30599,50724,0.603245012223011
"2151","PACIFIC","WASHINGTON",5329,5439,10768,0.505107726597325
"2152","PAGE","IOWA",1741,3776,5517,0.684429943810042
"2153","PAGE","VIRGINIA",2372,5898,8270,0.713180169286578
"2154","PALM BEACH","FLORIDA",157839,101495,259334,0.391367888514425
"2155","PALO ALTO","IOWA",1701,1925,3626,0.530888030888031
"2156","PALO PINTO","TEXAS",1675,7616,9291,0.819718006673125
"2157","PAMLICO","NORTH CAROLINA",0,4004,4004,1
"2158","PANOLA","MISSISSIPPI",6514,0,6514,0
"2159","PANOLA","TEXAS",1559,7105,8664,0.820060018467221
"2160","PARK","COLORADO",3475,5350,8825,0.606232294617564
"2161","PARK","MONTANA",4741,4711,9452,0.49841303427846
"2162","PARK","WYOMING",2578,8380,10958,0.764738090892499
"2163","PARKE","INDIANA",1342,3972,5314,0.747459540835529
"2164","PARKER","TEXAS",8015,45468,53483,0.850139296598919
"2165","PARMER","TEXAS",351,1676,2027,0.826837691169216
"2166","PASCO","FLORIDA",80624,124959,205583,0.607827495464119
"2167","PASQUOTANK","NORTH CAROLINA",0,8108,8108,1
"2168","PASSAIC","NEW JERSEY",94275,49452,143727,0.344068964077731
"2169","PATRICK","VIRGINIA",1620,5071,6691,0.757883724405918
"2170","PAULDING","GEORGIA",19394,40982,60376,0.67877964754207
"2171","PAULDING","OHIO",1972,4741,6713,0.706241620735886
"2172","PAWNEE","KANSAS",606,1621,2227,0.72788504714863
"2173","PAWNEE","NEBRASKA",252,875,1127,0.77639751552795
"2174","PAWNEE","OKLAHOMA",1397,3475,4872,0.713259441707718
"2175","PAYETTE","IDAHO",1471,5464,6935,0.78788752703677
"2176","PAYNE","OKLAHOMA",8547,13993,22540,0.620807453416149
"2177","PEACH","GEORGIA",5148,5123,10271,0.49878298120923
"2178","PEARL RIVER","MISSISSIPPI",2967,12833,15800,0.812215189873418
"2179","PECOS","TEXAS",1311,2144,3455,0.6205499276411
"2180","PEMBINA","NORTH DAKOTA",963,1876,2839,0.660796054948926
"2181","PEMISCOT","MISSOURI",1455,2985,4440,0.672297297297297
"2182","PEND OREILLE","WASHINGTON",2350,4496,6846,0.656733859187847
"2183","PENDER","NORTH CAROLINA",7786,12510,20296,0.616377611351991
"2184","PENDLETON","KENTUCKY",1193,3242,4435,0.731003382187148
"2185","PENDLETON","WEST VIRGINIA",784,1629,2413,0.675093244923332
"2186","PENNINGTON","MINNESOTA",2977,2391,5368,0.445417287630402
"2187","PENNINGTON","SOUTH DAKOTA",14092,25433,39525,0.643466160657811
"2188","PEORIA","ILLINOIS",33926,31089,65015,0.47818195800969
"2189","PEPIN","WISCONSIN",1638,1462,3100,0.471612903225806
"2190","PERKINS","NEBRASKA",149,1071,1220,0.877868852459016
"2191","PERKINS","SOUTH DAKOTA",224,1064,1288,0.826086956521739
"2192","PERQUIMANS","NORTH CAROLINA",0,4155,4155,1
"2193","PERRY","ALABAMA",3342,0,3342,0
"2194","PERRY","ARKANSAS",1047,2568,3615,0.710373443983403
"2195","PERRY","ILLINOIS",2634,5833,8467,0.688909885437581
"2196","PERRY","INDIANA",3119,3913,7032,0.556456200227531
"2197","PERRY","KENTUCKY",2332,7248,9580,0.756576200417536
"2198","PERRY","MISSISSIPPI",947,3003,3950,0.760253164556962
"2199","PERRY","MISSOURI",1522,5578,7100,0.785633802816901
"2200","PERRY","OHIO",3145,8127,11272,0.720990063875089
"2201","PERRY","PENNSYLVANIA",4493,12576,17069,0.736774269142891
"2202","PERRY","TENNESSEE",505,1558,2063,0.755210857973824
"2203","PERSHING","NEVADA",377,1369,1746,0.784077892325315
"2204","PERSON","NORTH CAROLINA",6138,8458,14596,0.57947382844615
"2205","PETERSBURG CITY","VIRGINIA",9074,1024,10098,0.101406219053278
"2206","PETROLEUM","MONTANA",46,259,305,0.849180327868852
"2207","PETTIS","MISSOURI",4226,10386,14612,0.710785655625513
"2208","PHELPS","MISSOURI",4716,10977,15693,0.699483846300898
"2209","PHELPS","NEBRASKA",577,3275,3852,0.850207684319834
"2210","PHILADELPHIA","PENNSYLVANIA",477118,70092,547210,0.128089764441439
"2211","PHILLIPS","ARKANSAS",3125,2182,5307,0.411155078198606
"2212","PHILLIPS","COLORADO",398,1634,2032,0.804133858267717
"2213","PHILLIPS","KANSAS",342,1821,2163,0.841886269070735
"2214","PHILLIPS","MONTANA",451,1588,2039,0.778813143697891
"2215","PIATT","ILLINOIS",2631,4985,7616,0.654543067226891
"2216","PICKAWAY","OHIO",4958,14482,19440,0.744958847736625
"2217","PICKENS","ALABAMA",4192,0,4192,0
"2218","PICKENS","GEORGIA",1911,11217,13128,0.854433272394881
"2219","PICKENS","SOUTH CAROLINA",9333,28814,38147,0.755341180171442
"2220","PICKETT","TENNESSEE",592,1557,2149,0.724523033969288
"2221","PIERCE","GEORGIA",741,6074,6815,0.891269258987528
"2222","PIERCE","NEBRASKA",381,2367,2748,0.861353711790393
"2223","PIERCE","NORTH DAKOTA",541,1297,1838,0.705658324265506
"2224","PIERCE","WASHINGTON",190722,128857,319579,0.40320859630952
"2225","PIERCE","WISCONSIN",9378,8029,17407,0.461251220773252
"2226","PIKE","ALABAMA",4556,5799,10355,0.560019314340898
"2227","PIKE","ARKANSAS",599,2664,3263,0.816426601287159
"2228","PIKE","GEORGIA",1149,7261,8410,0.863376932223543
"2229","PIKE","ILLINOIS",1392,5050,6442,0.783918037876436
"2230","PIKE","INDIANA",1544,3540,5084,0.696302124311566
"2231","PIKE","KENTUCKY",4328,14667,18995,0.772150565938405
"2232","PIKE","MISSISSIPPI",6051,6559,12610,0.520142743854084
"2233","PIKE","MISSOURI",1746,4300,6046,0.711214025802183
"2234","PIKE","OHIO",3014,5555,8569,0.648267008985879
"2235","PIKE","PENNSYLVANIA",8711,12030,20741,0.58001060701027
"2236","PIMA","ARIZONA",223379,161311,384690,0.4193272505134
"2237","PINAL","ARIZONA",49938,65135,115073,0.566031997080114
"2238","PINE","MINNESOTA",4558,6430,10988,0.585183836912996
"2239","PINELLAS","FLORIDA",232512,199700,432212,0.462041775795212
"2240","PIPESTONE","MINNESOTA",1420,2281,3701,0.616319913536882
"2241","PITKIN","COLORADO",7150,2446,9596,0.254897874114214
"2242","PITT","NORTH CAROLINA",16025,34585,50610,0.683362971744714
"2243","PITTSBURG","OKLAHOMA",3775,8954,12729,0.70343310550711
"2244","PITTSYLVANIA","VIRGINIA",7788,17429,25217,0.6911607249078
"2245","PIUTE","UTAH",60,621,681,0.911894273127753
"2246","PLACER","CALIFORNIA",81259,93417,174676,0.534801575488333
"2247","PLAQUEMINES","LOUISIANA",2119,5901,8020,0.735785536159601
"2248","PLATTE","MISSOURI",18583,24518,43101,0.568849910674926
"2249","PLATTE","NEBRASKA",2110,8893,11003,0.808234117967827
"2250","PLATTE","WYOMING",808,2618,3426,0.764156450671337
"2251","PLEASANTS","WEST VIRGINIA",645,1820,2465,0.738336713995943
"2252","PLUMAS","CALIFORNIA",4003,5221,9224,0.566023417172593
"2253","PLYMOUTH","IOWA",4084,6503,10587,0.61424388400869
"2254","PLYMOUTH","MASSACHUSETTS",142179,60087,202266,0.297069205897185
"2255","POCAHONTAS","IOWA",1201,1831,3032,0.603891820580475
"2256","POCAHONTAS","WEST VIRGINIA",1201,1601,2802,0.571377587437545
"2257","POINSETT","ARKANSAS",1273,4651,5924,0.785111411208643
"2258","POINTE COUPEE","LOUISIANA",2993,6479,9472,0.684016047297297
"2259","POLK","ARKANSAS",972,4958,5930,0.836087689713322
"2260","POLK","FLORIDA",107853,131483,239336,0.549365745228465
"2261","POLK","GEORGIA",2553,10075,12628,0.797830218561926
"2262","POLK","IOWA",115877,82404,198281,0.415592013354784
"2263","POLK","MINNESOTA",6660,5177,11837,0.437357438540171
"2264","POLK","MISSOURI",2626,8586,11212,0.76578665715305
"2265","POLK","NEBRASKA",371,1711,2082,0.821805955811719
"2266","POLK","NORTH CAROLINA",3694,5483,9177,0.597471940721369
"2267","POLK","OREGON",18367,17241,35608,0.484188946304201
"2268","POLK","TENNESSEE",1399,4253,5652,0.752476999292286
"2269","POLK","TEXAS",3768,12939,16707,0.774465792781469
"2270","POLK","WISCONSIN",7314,10943,18257,0.599386536670866
"2271","PONDERA","MONTANA",1004,1607,2611,0.615472998851015
"2272","PONTOTOC","MISSISSIPPI",1629,8019,9648,0.83115671641791
"2273","PONTOTOC","OKLAHOMA",3352,8102,11454,0.707351143705256
"2274","POPE","ARKANSAS",3876,13690,17566,0.779346464761471
"2275","POPE","ILLINOIS",396,1373,1769,0.776144714527982
"2276","POPE","MINNESOTA",3004,2426,5430,0.446777163904236
"2277","POQUOSON CITY","VIRGINIA",1555,4429,5984,0.740140374331551
"2278","PORTAGE","OHIO",30182,29812,59994,0.496916358302497
"2279","PORTAGE","WISCONSIN",20315,13933,34248,0.406826676010278
"2280","PORTER","INDIANA",37801,26691,64492,0.413865285616821
"2281","PORTSMOUTH CITY","VIRGINIA",26301,0,26301,0
"2282","POSEY","INDIANA",3543,7051,10594,0.665565414385501
"2283","POTTAWATOMIE","KANSAS",2642,7077,9719,0.728161333470522
"2284","POTTAWATOMIE","OKLAHOMA",7844,13030,20874,0.624221519593753
"2285","POTTAWATTAMIE","IOWA",14044,18181,32225,0.564189294026377
"2286","POTTER","PENNSYLVANIA",1418,4809,6227,0.772281997751726
"2287","POTTER","SOUTH DAKOTA",248,923,1171,0.788215200683177
"2288","POTTER","TEXAS",6471,17450,23921,0.729484553321349
"2289","POWDER RIVER","MONTANA",172,785,957,0.820271682340648
"2290","POWELL","KENTUCKY",1671,3179,4850,0.655463917525773
"2291","POWELL","MONTANA",859,1806,2665,0.677673545966229
"2292","POWER","IDAHO",648,1537,2185,0.703432494279176
"2293","POWESHIEK","IOWA",3966,4044,8010,0.504868913857678
"2294","POWHATAN","VIRGINIA",4333,10434,14767,0.706575472336968
"2295","PRAIRIE","ARKANSAS",628,2144,2772,0.773448773448773
"2296","PRAIRIE","MONTANA",149,484,633,0.764612954186414
"2297","PRATT","KANSAS",914,2311,3225,0.716589147286822
"2298","PREBLE","OHIO",3734,11999,15733,0.762664463230153
"2299","PRENTISS","MISSISSIPPI",1433,5765,7198,0.800916921367046
"2300","PRESIDIO","TEXAS",1196,431,1627,0.264904732636755
"2301","PRESQUE ISLE","MICHIGAN",2659,3980,6639,0.599487874679922
"2302","PRESTON","WEST VIRGINIA",3232,6912,10144,0.681388012618297
"2303","PRICE","WISCONSIN",2437,4160,6597,0.630589661967561
"2304","PRINCE EDWARD","VIRGINIA",3815,3227,7042,0.458250497017893
"2305","PRINCE GEORGE","VIRGINIA",5321,7139,12460,0.572953451043339
"2306","PRINCE GEORGE'S","MARYLAND",286896,23663,310559,0.0761948615238972
"2307","PRINCE WILLIAM","VIRGINIA",102595,59998,162593,0.369007275835983
"2308","PROVIDENCE","RHODE ISLAND",130873,64526,195399,0.330226869124202
"2309","PROWERS","COLORADO",1097,3036,4133,0.734575368981369
