"","v2clacjstw","v2clacjstm","v2clkill","v2cltort"
"21173",-2.1,-2.477,-2.722,-2.385
"21174",-0.257,-0.586,0.026,0.283
"21175",0.253,-0.043,0.668,0.775
"21176",0.253,-0.043,0.668,0.775
"21177",-1.465,-1.152,-1.048,-0.674
"21178",-1.621,-1.98,-1.202,-1.213
"21179",-1.621,-1.98,-1.202,-1.213
"21180",-1.621,-1.98,-1.202,-1.213
"21181",-1.621,-1.98,-1.202,-1.213
"21182",-1.621,-1.98,-1.202,-1.213
"21183",-1.435,-1.789,-0.993,-0.973
"21184",-1.435,-1.789,-0.993,-0.973
"21185",-0.919,-1.435,-0.571,-0.652
"21186",-0.919,-1.318,-0.571,-0.65
"21187",-0.919,-1.318,-0.571,-0.65
"21188",-0.919,-1.318,-0.571,-0.65
"21189",-0.919,-1.318,-0.571,-0.328
"21190",-0.919,-1.318,-0.057,-0.328
"21191",-0.919,-1.318,-0.057,-0.328
"21192",-0.919,-1.318,0.137,-0.328
"21193",-0.919,-1.318,0.137,-0.328
"21194",-0.919,-1.318,0.137,-0.328
"21195",-0.919,-1.318,0.137,-0.328
"21196",-0.919,-1.318,0.137,-0.25
"21197",-0.479,-0.815,0.428,0.099
"21198",-0.479,-0.815,0.343,-0.246
"21199",-0.668,-1.02,0.343,-0.334
"21200",-0.668,-1.02,0.343,-0.334
"21201",-0.668,-1.02,0.343,-0.334
"21202",-0.668,-1.02,0.343,-0.334
"21203",-0.668,-1.02,0.343,-0.334
"21204",-0.668,-1.02,0.343,-0.334
"21205",-0.668,-1.02,0.343,-0.334
"21206",-0.668,-1.02,0.343,-0.334
"21207",-0.668,-1.02,0.343,-0.334
"21208",-0.668,-1.02,0.343,-0.334
"21209",-0.668,-1.02,0.343,-0.334
"21210",-0.668,-1.02,0.343,-0.334
"21211",-0.668,-1.02,0.343,-0.334
"21212",-0.668,-1.02,0.343,-0.334
"21213",-0.668,-1.02,0.343,-0.334
"21214",-0.668,-1.02,0.343,-0.334
"21215",-0.668,-1.02,0.343,-0.334
"21216",-0.668,-1.02,0.343,-0.334
"21217",-0.668,-1.02,0.343,-0.334
"21218",-0.606,-0.28,0.539,-0.289
"21219",2.299,2.581,3.174,2.909
"21220",2.299,2.581,3.174,2.909
"21221",2.299,2.581,3.174,2.909
"21222",2.299,2.581,3.174,2.909
"21223",2.299,2.581,3.174,2.909
"21224",2.299,2.581,3.174,2.909
"21225",2.299,2.581,3.174,2.909
"21226",2.299,2.581,3.174,2.909
"21227",2.299,2.581,3.174,2.909
"21228",2.299,2.581,3.174,2.909
"21229",2.299,2.581,3.174,2.909
"21230",2.299,2.581,3.174,2.909
"21231",2.299,2.581,3.174,2.909
"21232",2.299,2.581,3.174,2.909
"21233",2.299,2.581,3.174,2.909
"21234",2.299,2.581,3.174,2.909
"21235",2.299,2.879,3.174,3.35
"21236",2.299,2.879,3.174,3.35
"21237",2.299,2.879,3.174,3.35
"21238",2.299,2.879,3.174,3.35
"21239",2.299,2.879,3.174,3.35
"21240",2.299,2.879,3.174,3.35
"21241",2.299,2.879,3.174,3.35
"21242",2.299,2.879,3.174,3.35
"21243",2.299,2.879,3.174,3.35
"21244",2.299,2.879,3.174,3.35
"21245",2.301,2.357,3.174,2.698
"21246",2.426,2.498,3.174,2.698
"21247",2.426,2.498,3.174,2.841
"21248",2.426,2.498,3.174,2.841
"21249",3.221,3.223,3.174,3.308
"21250",2.892,3.223,3.174,2.42
"21251",3.2,3.223,3.174,3.25
"21252",3.2,3.223,3.174,3.25
"21253",2.321,3.729,3.174,3.25
"21254",0.747,0.719,2.764,-1.411
"21255",0.747,0.719,2.764,-1.411
"21256",0.747,0.719,2.764,-1.411
"21257",0.747,0.719,2.764,-1.411
"21258",0.747,0.719,2.764,-1.411
"21259",0.747,0.719,2.764,-1.411
"21260",0.747,0.719,2.764,-1.411
"21261",0.747,0.719,2.764,-1.411
"21262",0.747,0.719,2.764,-1.411
"21263",0.747,0.719,2.764,-1.411
"21264",0.747,0.719,2.764,-1.411
"21265",0.747,0.719,2.764,-1.411
"21266",0.747,0.719,2.764,-1.411
"21267",0.747,0.719,2.764,-1.411
"21268",0.747,0.719,2.764,-1.411
"21269",0.747,0.719,2.764,-1.411
"21270",0.747,0.719,2.764,-1.411
"21271",0.747,0.719,2.764,-1.411
"21272",0.747,0.719,2.764,-1.411
"21273",0.747,0.719,2.764,-1.411
"21274",0.747,0.719,2.764,-1.411
"21275",0.747,0.719,2.764,-1.411
"21276",0.747,0.719,2.764,-1.411
"21277",0.747,0.719,2.764,-1.411
"21278",0.747,0.719,2.764,-1.411
"21279",0.747,0.719,2.764,-1.411
"21280",0.747,0.719,2.764,-1.411
"21281",0.747,0.719,2.764,-1.411
"21282",0.747,0.719,2.764,-1.411
"21283",0.747,0.719,2.764,-1.411
"21284",0.747,0.719,2.764,-1.411
"21285",0.747,0.719,2.764,-1.411
"21286",0.747,0.719,2.764,-1.411
"21287",0.747,0.719,2.764,-1.411
"21288",0.747,0.719,2.764,-1.411
"21289",0.747,0.719,2.764,-1.411
"21290",0.747,0.719,2.764,-1.411
"21291",0.747,0.719,2.764,-1.411
"21292",0.747,0.719,2.764,-1.411
"21293",0.747,0.719,2.764,-1.411
"21294",0.747,0.719,2.764,-1.411
"21295",0.747,0.719,2.764,-1.411
"21296",0.747,0.719,2.764,-1.411
"21297",0.747,0.719,2.764,-1.411
"21298",0.747,0.719,2.764,-1.411
"21299",0.747,0.719,2.764,-1.411
"21300",0.747,0.719,2.764,-1.411
"21301",0.747,0.719,2.764,-1.411
"21302",0.747,0.719,2.764,-1.4
"21303",0.747,0.719,2.764,2.906
"21304",0.747,0.719,2.764,2.906
"21305",0.747,0.719,2.764,2.906
"21306",0.747,0.719,2.764,2.906
"21307",0.747,0.719,2.764,2.906
"21308",0.747,0.719,2.764,2.906
"21309",0.747,0.719,2.764,2.906
"21310",0.747,0.719,2.764,2.906
"21311",0.747,0.719,2.764,2.906
"21312",0.747,0.719,2.764,2.906
"21313",0.747,0.719,2.764,2.906
"21314",2.041,2.192,2.764,2.906
"21315",2.041,2.192,2.764,2.906
"21316",2.041,2.192,2.764,2.906
"21317",2.041,2.192,2.764,2.906
"21318",2.041,2.192,2.764,2.906
"21319",2.041,2.192,2.764,2.906
"21320",2.041,2.192,2.764,2.906
"21321",2.041,2.192,2.764,2.906
"21322",2.041,2.192,2.764,2.906
"21323",2.041,2.192,2.764,2.906
"21324",2.041,2.192,2.764,2.906
"21325",2.041,2.192,2.764,2.906
"21326",2.041,2.192,2.764,2.906
"21327",2.041,2.192,2.764,2.906
"21328",2.041,2.192,2.764,2.906
"21329",2.041,2.192,2.764,2.906
"21330",2.041,2.192,2.764,2.906
"21331",2.041,2.192,2.764,2.906
"21332",2.041,2.192,2.764,2.906
"21333",2.041,2.192,2.764,2.906
"21334",2.041,2.192,2.764,2.906
"21335",2.041,2.192,2.764,2.906
"21336",2.041,2.192,2.764,2.906
"21337",2.041,2.192,2.764,2.906
"21338",2.041,2.192,2.764,2.906
"21339",2.041,2.192,2.764,2.906
"21340",2.041,2.192,2.764,2.906
"21341",2.041,2.192,2.764,2.906
"21342",2.041,2.192,2.764,2.906
"21343",2.041,2.192,2.764,2.906
"21344",2.041,2.192,2.764,2.906
"21345",2.041,2.192,2.764,2.906
"21346",2.041,2.192,2.764,2.906
"21347",2.041,2.192,2.764,2.906
"21348",2.041,2.192,2.764,2.906
"21349",2.041,2.192,2.764,2.906
"21350",2.041,2.192,2.764,2.906
"21351",2.041,0.712,2.764,2.906
"21352",2.041,0.712,2.764,2.906
"21353",2.041,0.712,2.764,2.906
"21354",2.041,0.712,2.764,2.906
"21355",2.041,0.712,2.764,2.906
"21356",2.041,0.712,2.764,2.906
"21357",2.041,0.712,2.764,2.906
"21358",2.041,0.712,2.764,2.906
"21359",2.041,0.712,2.764,2.906
"21360",2.041,2.271,2.764,2.906
"21361",2.041,2.271,2.764,2.906
"21362",2.041,2.271,2.764,2.906
"21363",2.041,2.271,2.764,2.906
"21364",2.041,2.271,2.764,2.906
"21365",2.041,2.271,2.764,2.906
"21366",2.041,2.271,2.764,2.906
"21367",2.041,2.271,2.764,2.906
"21368",2.041,2.271,2.764,2.906
"21369",2.041,2.271,2.764,2.906
"21370",2.041,2.271,2.764,2.906
"21371",2.041,2.271,2.764,2.906
"21372",2.041,2.271,2.764,2.906
"21373",2.041,2.271,2.764,2.906
"21374",2.041,2.271,2.764,2.906
"21375",2.041,2.271,2.764,2.906
"21376",2.041,2.271,2.764,2.906
"21377",2.041,2.271,2.764,2.906
"21378",2.041,2.271,2.764,2.906
"21379",2.041,2.271,2.764,2.906
"21380",2.041,2.271,2.764,2.906
"21381",2.298,2.271,2.764,2.906
"21382",2.298,2.271,2.764,2.906
"21383",2.298,2.271,2.764,2.906
"21384",2.298,2.271,2.764,2.906
"21385",2.298,2.271,2.764,2.906
"21386",2.298,2.271,2.764,2.906
"21387",2.298,2.271,2.764,2.906
"21388",2.298,2.271,2.764,2.906
"21389",2.298,2.271,2.764,2.906
"21390",2.298,2.271,2.764,2.906
"21391",2.298,2.271,2.764,2.906
"21392",2.298,2.271,2.764,2.906
"21393",2.298,2.271,2.764,2.906
"21394",2.298,2.271,2.764,2.906
"21395",2.298,2.271,2.764,2.906
"21396",2.298,2.271,2.764,2.906
"21397",2.298,2.271,2.764,2.906
"21398",2.298,2.271,2.764,2.906
"21399",2.298,2.271,2.764,2.906
"21400",2.298,2.271,2.764,2.906
"21401",2.298,2.271,2.764,2.906
"21402",2.298,2.271,2.764,2.906
"21403",2.298,2.271,2.764,2.906
"21404",2.298,2.271,2.764,2.906
"21405",1.613,1.436,1.315,1.588
"21406",1.613,1.436,1.663,1.46
"21407",1.613,1.436,1.164,1.46
"21408",1.236,1.243,0.903,1.275
"21409",1.236,1.243,0.77,1.192
"21410",1.236,1.243,1.2,1.457
"21411",2.387,2.517,2.099,3.444
"21412",2.387,2.517,3.249,3.444
"21413",2.737,2.517,3.249,3.444
"21414",2.737,2.517,3.249,3.444
"21415",2.737,2.517,3.249,3.444
"21416",2.737,2.517,3.249,3.444
"21417",2.737,2.517,3.249,3.444
"21418",2.737,2.517,3.249,3.444
"21419",2.737,2.517,3.249,3.444
"21420",2.737,2.517,3.249,3.444
"21421",2.737,2.517,3.249,3.444
"21422",2.737,2.517,3.249,3.444
"21423",2.737,2.517,3.249,3.444
"21424",2.737,2.517,3.249,3.444
"21425",2.737,2.517,3.249,3.444
"21426",2.737,2.517,3.249,3.444
"21427",2.737,2.517,3.249,3.444
"21428",2.737,2.517,3.249,3.444
"21429",2.737,2.517,3.249,3.444
"21430",2.737,2.517,3.249,3.444
"21431",2.737,2.517,3.249,3.444
"21432",2.737,2.517,3.249,3.444
"21433",2.737,2.517,3.249,3.444
"21434",2.737,3.81,3.249,3.444
"21435",2.737,3.81,3.249,3.444
"21436",2.737,3.81,3.249,3.444
"21437",2.737,3.81,3.249,3.444
"21438",3.953,3.81,3.249,3.444
"21439",3.953,3.81,3.249,3.444
"21440",3.953,3.81,3.249,3.444
"21441",3.953,3.81,3.249,3.444
"21442",3.953,3.81,3.249,3.444
"21443",3.953,3.81,3.249,3.444
"21444",3.953,3.81,3.249,3.444
"21445",3.953,3.81,3.249,3.444
"21446",3.953,3.81,3.249,3.444
"21447",3.953,3.81,3.249,3.444
"21448",3.953,3.81,3.249,3.444
"21449",3.953,3.81,3.249,3.444
"21450",3.953,3.81,3.249,3.444
"21451",3.953,3.81,3.249,3.444
"21452",3.953,3.81,3.249,3.444
"21453",3.953,3.81,3.249,3.444
"21454",3.953,3.81,3.249,3.444
"21455",3.953,3.81,3.249,3.444
"21456",3.953,3.81,3.249,3.444
"21457",3.953,3.81,3.249,3.444
"21458",3.953,3.81,3.249,3.444
"21459",3.953,3.81,3.249,3.444
"21460",3.953,3.81,3.249,3.444
"21461",3.953,3.81,3.249,3.444
"21462",3.953,3.81,3.249,3.444
"21463",3.953,3.81,3.249,3.444
"21464",3.953,3.81,3.249,3.444
"21465",3.953,3.81,3.249,3.444
"21466",3.953,3.81,3.249,3.444
"21467",3.953,3.81,3.249,3.444
"21468",3.953,3.81,3.249,3.444
"21469",3.953,3.81,3.249,3.444
"21470",3.953,3.81,3.249,3.444
"21471",3.953,3.81,3.249,3.444
"21472",3.953,3.81,3.249,3.444
"21473",3.953,3.81,3.249,3.444
"21474",3.953,3.81,3.249,3.444
"21475",3.953,3.81,3.249,3.444
"21476",3.953,3.81,3.249,3.444
"21477",3.953,3.81,3.249,3.444
"21478",3.953,3.81,3.249,2.315
"21479",3.953,3.81,3.249,2.315
"21480",3.953,3.81,3.249,2.315
"21481",3.953,3.81,3.249,2.315
"21482",3.953,3.81,3.249,2.315
"21483",3.953,3.81,3.249,2.315
"21484",3.953,3.81,3.249,2.315
"21485",3.953,3.81,3.249,2.315
"21486",3.953,3.81,3.249,2.315
"21487",3.953,3.81,3.249,2.315
"21488",3.953,3.81,3.249,2.315
"21489",3.953,3.81,3.249,2.315
"21490",-2.133,-1.754,-0.492,-1.206
"21491",-2.133,-1.754,-0.492,-1.206
"21492",-2.133,-1.754,-0.492,-1.206
"21493",-2.133,-1.754,-0.492,-1.206
"21494",-2.133,-1.754,-0.492,-1.206
"21495",-2.133,-1.754,-0.492,-1.206
"21496",-2.133,-1.754,-0.492,-0.982
"21497",-2.133,-1.754,-0.492,-0.982
"21498",-2.133,-1.754,-0.492,-1.223
"21499",-2.133,-1.754,-0.492,-1.223
"21500",-2.133,-1.754,-0.929,-0.982
"21501",-2.133,-1.754,-0.512,-0.982
"21502",-2.133,-1.754,-0.512,-0.982
"21503",-2.133,-1.754,-0.512,-0.982
"21504",-2.133,-1.754,-0.512,-0.982
"21505",-2.133,-1.754,-0.512,-0.982
"21506",-2.133,-1.754,-0.512,-0.982
"21507",-2.133,-1.754,-0.512,-0.982
"21508",-2.133,-1.754,-0.512,-0.982
"21509",-2.133,-1.754,-0.512,-0.982
"21510",-2.133,-1.754,-0.512,-0.982
"21511",-2.133,-1.754,-0.512,-0.982
"21512",-2.133,-1.754,-0.512,-0.982
"21513",-2.133,-1.754,-0.512,-0.982
"21514",-2.133,-1.754,-0.512,-0.982
"21515",-2.133,-1.754,-0.512,-1.218
"21516",-2.133,-1.754,-0.512,-1.218
"21517",-2.133,-1.754,-0.512,-1.218
"21518",-2.133,-1.754,-0.512,-1.218
"21519",-2.133,-1.754,-0.512,-1.218
"21520",-2.133,-1.754,-0.512,-1.218
"21521",-2.133,-1.754,-0.512,-1.218
"21522",-2.133,-1.754,-0.512,-1.218
"21523",-2.133,-1.754,-0.512,-1.218
"21524",-2.133,-1.754,-0.512,-1.218
"21525",-2.133,-1.754,-0.512,-1.218
"21526",-2.133,-1.754,-0.512,-1.218
"21527",-2.133,-1.754,-0.512,-1.218
"21528",-2.133,-1.754,-0.512,-1.218
"21529",-2.133,-1.754,-0.512,-1.218
"21530",-2.133,-1.754,-0.512,-1.218
"21531",-2.133,-1.754,-0.512,-1.218
"21532",-2.133,-1.754,-0.512,-1.218
"21533",-2.133,-1.754,-0.512,-1.218
"21534",-1.902,-1.513,-0.512,-1.218
"21535",-1.902,-1.513,-0.512,-1.218
"21536",-1.902,-1.513,-0.512,-1.218
"21537",-1.902,-1.513,-0.512,-1.218
"21538",-1.902,-1.513,-0.512,-1.218
"21539",-1.902,-1.513,-0.512,-1.218
"21540",-1.59,-1.339,-0.264,-1.044
"21541",-1.59,-1.339,-0.264,-1.044
"21542",-1.59,-1.339,-0.264,-1.044
"21543",-1.59,-1.339,-0.264,-1.044
"21544",-1.59,-1.339,-0.264,-1.044
"21545",-1.59,-1.339,-0.264,-1.044
"21546",-1.59,-1.339,-0.264,-1.044
"21547",-1.59,-1.339,-0.264,-1.044
"21548",-1.59,-1.339,-0.264,-1.044
"21549",-1.395,-1.1,-0.264,-1.044
"21550",-0.844,-0.443,-0.062,-0.613
"21551",-0.844,-0.443,-0.062,-0.613
"21552",-0.844,-0.443,-0.062,-0.613
"21553",-0.585,-0.443,0.219,-0.613
"21554",-0.585,-0.161,0.219,-0.385
"21555",-0.585,-0.161,0.219,-0.385
"21556",-0.585,-0.161,0.219,-0.385
"21557",-0.585,-0.161,0.219,-0.385
"21558",-0.966,-0.506,0.219,-0.603
"21559",-2.262,-1.613,-1.661,-1.336
"21560",-3.471,-3.338,-3.391,-3
"21561",-3.471,-3.338,-3.391,-3
"21562",-3.471,-3.338,-3.391,-3
"21563",-3.471,-3.338,-3.391,-3
"21564",-3.471,-3.338,-3.391,-3
"21565",-3.471,-3.338,-3.391,-3
"21566",-3.471,-3.338,-3.391,-3
"21567",-3.471,-3.338,-3.391,-3
"21568",-3.471,-3.338,-3.391,-3
"21569",-2.445,-2.352,-2.994,-2.709
"21570",-0.748,-0.577,-1.255,-1.105
"21571",-0.748,-0.577,-0.792,-1.105
"21572",-0.748,-0.577,-0.792,-1.105
"21573",-0.748,-0.577,-0.792,-1.105
"21574",-0.748,-0.577,-0.792,-1.105
"21575",-0.748,-0.577,-0.792,-1.105
"21576",-0.748,-0.577,-0.792,-1.105
"21577",-0.748,-0.577,-1.26,-1.105
"21578",-0.748,-0.577,-1.26,-1.105
"21579",-0.748,-0.577,-1.26,-1.105
"21580",-0.748,-0.866,-0.793,-1.105
"21581",-0.748,-0.866,-0.793,-1.105
"21582",-0.748,-0.866,-1.268,-1.105
"21583",-0.748,-0.866,-0.794,-1.105
"21584",-0.748,-0.866,-0.794,-1.105
"21585",-0.748,-0.866,-0.794,-1.669
"21586",-0.748,-0.866,-0.794,-1.669
"21587",-0.748,-0.866,-1.254,-1.669
"21588",-0.748,-0.866,-1.254,-1.669
"21589",-0.748,-0.866,-1.034,-1.669
"21590",-0.748,-0.866,-1.034,-1.669
"21591",-0.748,-0.866,-1.034,-1.669
"21592",-0.748,-0.866,-1.034,-1.669
"21593",-0.748,-0.866,-1.034,-1.669
"21594",-0.748,-0.866,-1.034,-1.669
"21595",-0.748,-0.866,-1.034,-1.669
"21596",-0.748,-0.866,-1.034,-1.669
"21597",-0.748,-0.866,-1.034,-1.669
"21598",-0.748,-0.866,-1.034,-1.669
"21599",-0.748,-0.866,-1.263,-1.669
"21600",-0.864,-0.866,-1.263,-1.777
"21601",-0.864,-0.866,-1.263,-1.786
"21602",-0.864,-0.866,-1.263,-1.786
"21603",-0.864,-0.866,-1.179,-1.786
"21604",-0.864,-0.866,-1.179,-1.786
"21605",-0.864,-0.866,-1.179,-1.786
"21606",-0.864,-0.866,-0.956,-1.786
"21607",-0.915,-0.935,-0.872,-1.786
"21608",-0.429,-0.602,-0.756,-1.786
"21609",-0.429,-0.602,-0.756,-1.786
"21610",-0.325,-0.584,-0.756,-1.786
"21611",-0.325,-0.584,-0.756,-1.786
"21612",-0.553,-0.7,-1.033,-1.786
"21613",-0.431,-0.7,-0.746,-1.36
"21614",-0.8,-0.7,-0.746,-2.388
"21615",1.724,0.997,0.873,1.717
"21616",1.427,1.659,0.873,1.717
"21617",1.75,1.921,1.639,1.926
"21618",1.255,1.921,1.639,1.926
"21619",1.255,1.921,2.046,1.926
"21620",1.255,1.921,2.046,1.926
"21621",1.255,1.921,2.046,1.926
"21622",1.255,1.921,2.046,1.926
"21623",1.255,1.921,2.046,1.926
"21624",1.255,1.921,2.046,1.926
"21625",1.255,1.921,2.046,1.926
"21626",1.255,1.921,2.046,1.926
"21627",1.255,1.921,2.046,1.926
"21628",1.255,1.921,2.046,1.926
"21629",1.255,1.921,2.046,1.926
"21630",1.255,1.793,2.046,1.926
"21631",1.574,1.793,2.046,1.496
"21632",1.574,1.793,1.598,1.496
"21633",1.574,1.793,1.598,1.496
"21634",1.574,1.793,1.06,1.496
"21635",1.574,1.793,1.599,1.496
"21636",1.574,1.793,1.599,1.496
"21637",1.164,2.405,2.998,1.844
"21638",1.827,2.359,2.998,1.844
"21639",1.827,2.359,2.998,1.844
"21640",2.846,2.359,2.998,1.844
"21641",2.016,2.359,2.998,1.844
"21642",2.016,2.359,2.998,1.844
"21643",2.016,2.359,2.998,2.804
"21644",2.016,2.359,2.998,2.804
"21645",2.016,2.359,2.998,2.804
"21646",2.016,2.359,2.998,2.804
"21647",2.016,2.359,2.998,2.804
"21648",2.016,2.359,2.998,2.804
"21649",2.016,2.359,2.998,2.804
"21650",2.016,2.359,2.998,2.804
"21651",2.016,2.359,2.998,2.804
"21652",2.016,2.359,2.998,2.804
"21653",2.016,2.359,2.998,2.804
"21654",2.016,2.359,2.998,2.804
"21655",2.016,2.359,2.998,2.804
"21656",2.016,2.359,2.998,2.804
"21657",2.016,2.359,2.998,2.804
"21658",2.016,2.359,2.998,2.804
"21659",2.016,2.359,2.998,2.804
"21660",2.463,2.359,2.998,2.804
"21661",2.463,2.359,2.998,2.804
"21662",2.463,2.359,2.998,2.804
"21663",2.463,2.359,2.998,2.804
"21664",2.463,2.359,2.998,2.804
"21665",2.463,2.359,2.998,2.804
"21666",2.463,2.359,2.998,2.804
"21667",2.463,2.359,2.998,2.804
"21668",2.463,2.359,2.998,2.804
"21669",2.463,2.359,2.998,3.17
"21670",2.463,2.359,2.998,3.17
"21671",2.463,2.359,2.998,3.17
"21672",-0.494,-0.209,2.13,0.329
"21673",-0.494,-0.209,2.13,0.329
"21674",-0.494,-0.209,2.13,0.329
"21675",-0.494,-0.209,2.13,0.329
"21676",-0.494,-0.209,2.13,0.329
"21677",-0.494,-0.209,2.13,0.329
"21678",-0.494,-0.209,2.13,0.329
"21679",-0.494,-0.209,2.13,0.329
"21680",-0.494,-0.209,2.13,0.329
"21681",-0.494,-0.209,2.13,0.329
"21682",-0.494,-0.209,2.13,0.329
"21683",-0.494,-0.209,2.13,0.329
"21684",-0.494,-0.209,2.13,0.329
"21685",-0.494,-0.209,2.13,0.329
"21686",-0.494,-0.209,2.13,0.329
"21687",-0.494,-0.209,2.13,0.329
"21688",-0.494,-0.209,2.13,0.329
"21689",-0.494,-0.209,2.13,0.329
"21690",-0.494,-0.209,2.13,0.329
"21691",-0.494,-0.209,2.13,0.329
"21692",-0.494,-0.209,2.13,0.329
"21693",-0.494,-0.209,2.13,0.329
"21694",-0.494,-0.209,2.13,0.329
"21695",-0.494,-0.209,2.13,0.329
"21696",-0.494,-0.209,2.13,0.329
"21697",-0.494,-0.209,2.13,0.329
"21698",-0.494,-0.209,2.13,0.329
"21699",-0.494,-0.209,2.13,0.329
"21700",-0.494,-0.209,2.13,0.329
"21701",-0.494,-0.209,2.13,0.329
"21702",-0.494,-0.209,2.13,0.329
"21703",-0.494,-0.209,2.13,0.329
"21704",-0.494,-0.209,2.13,0.329
"21705",-0.494,-0.209,2.13,0.329
"21706",-0.494,-0.209,2.13,0.329
"21707",-0.494,-0.209,2.13,0.329
"21708",-0.494,-0.209,2.13,0.329
"21709",-0.494,-0.209,2.13,0.329
"21710",-0.494,-0.209,2.13,0.329
"21711",-0.494,-0.209,2.13,0.329
"21712",-0.494,-0.209,2.13,0.329
"21713",-0.494,-0.209,2.13,0.329
"21714",-0.494,-0.209,2.13,0.329
"21715",-0.494,-0.209,2.13,0.329
"21716",-0.494,-0.209,2.13,0.329
"21717",-0.494,-0.209,2.13,0.329
"21718",-0.494,-0.209,2.13,0.329
"21719",-0.494,-0.209,2.13,0.329
"21720",-0.494,-0.209,2.13,0.329
"21721",-0.494,-0.209,2.13,0.329
"21722",-0.494,-0.209,2.13,0.329
"21723",-0.494,-0.209,2.13,0.329
"21724",-0.494,-0.209,2.13,0.329
"21725",-0.494,-0.209,2.13,0.329
"21726",-0.494,-0.209,2.13,0.329
"21727",-0.494,-0.209,2.13,0.329
"21728",-0.494,-0.209,2.13,0.329
"21729",-0.494,-0.209,2.13,0.329
"21730",-0.494,-0.209,2.13,0.329
"21731",-0.494,-0.209,2.13,0.329
"21732",-0.494,-0.209,2.13,0.329
"21733",-0.494,-0.209,2.13,0.329
"21734",-0.494,-0.209,2.13,0.329
"21735",-0.494,-0.209,2.13,0.329
"21736",-0.494,-0.209,2.13,0.329
"21737",-0.494,-0.209,2.13,0.329
"21738",-0.494,-0.209,2.13,0.329
"21739",-0.494,-0.209,2.13,0.329
"21740",-0.494,-0.209,2.13,0.329
"21741",-0.494,-0.209,2.13,0.329
"21742",0.652,1.172,2.13,1.925
"21743",0.652,1.172,2.13,1.925
"21744",0.652,1.172,2.13,1.925
"21745",0.652,1.172,2.13,1.925
"21746",0.652,1.172,2.13,1.925
"21747",0.652,1.172,2.13,1.925
"21748",0.652,1.172,2.13,1.925
"21749",0.652,1.172,2.13,1.925
"21750",0.652,1.172,2.13,1.925
"21751",0.652,1.172,2.13,1.925
"21752",0.652,1.172,2.13,1.925
"21753",0.652,1.172,2.13,1.925
"21754",0.652,1.172,2.13,1.925
"21755",0.652,1.172,2.13,1.925
"21756",0.652,1.172,2.13,1.925
"21757",0.652,1.172,2.13,1.925
"21758",0.652,1.172,2.13,1.925
"21759",0.598,0.846,0.924,1.061
"21760",1.129,1.33,1.878,1.061
"21761",1.129,1.33,1.878,1.061
"21762",1.129,1.33,1.878,1.395
"21763",1.129,1.33,1.878,1.395
"21764",1.129,1.33,1.878,1.395
"21765",1.129,1.33,1.878,1.395
"21766",1.129,1.33,1.878,1.395
"21767",1.129,1.33,1.878,1.671
"21768",1.129,1.33,1.878,1.671
"21769",1.129,1.33,1.878,2.135
"21770",1.129,1.33,1.878,2.135
"21771",1.129,1.33,1.878,2.135
"21772",1.129,1.33,0.908,0.894
"21773",1.129,1.33,2.421,1.078
"21774",1.129,1.33,2.421,1.078
"21775",1.129,1.33,2.421,1.078
"21776",1.129,1.33,2.421,1.078
"21777",1.129,1.33,2.421,1.078
"21778",0.625,1.086,1.501,0.689
"21779",0.55,0.797,1.317,0.187
"21780",0.55,0.797,1.332,0.187
"21781",0.55,0.797,1.332,0.372
"21782",0.584,0.793,1.787,0.262
"21783",0.584,0.793,1.787,0.262
"21784",0.584,0.815,1.787,0.262
"21785",0.592,0.864,1.787,0.413
"21786",0.793,0.987,2.09,0.433
"21787",0.892,1.056,2.413,0.495
"21788",0.892,1.024,2.723,0.446
"21789",1.144,1.243,2.723,0.473
"21790",0.919,1.243,2.723,0.394
"21791",0.919,1.243,2.014,0.443
"21792",0.85,0.977,1.953,0.443
"21793",0.81,0.956,1.953,0.443
"21794",1.065,0.907,1.953,0.443
"21795",1.679,1.567,2.699,0.552
"21796",1.679,1.567,2.699,0.552
"21797",-0.003,-0.043,1.076,0.545
"21798",-0.003,-0.043,1.076,0.545
"21799",-0.003,-0.043,1.076,0.545
"21800",-0.003,-0.043,1.076,0.545
"21801",-0.003,-0.043,1.076,0.545
"21802",-0.003,-0.043,1.076,0.545
"21803",-0.003,-0.043,1.076,0.545
"21804",-0.003,-0.043,1.076,0.545
"21805",-0.003,-0.043,1.076,0.545
"21806",-0.003,-0.043,1.076,0.545
"21807",-0.003,-0.043,1.076,0.545
"21808",-0.003,-0.043,1.076,0.545
"21809",-0.003,-0.043,1.076,0.545
"21810",-0.003,-0.043,1.076,0.545
"21811",-0.003,-0.043,1.076,0.545
"21812",-0.003,-0.043,1.076,0.545
"21813",-0.003,-0.043,1.076,0.545
"21814",-0.003,-0.043,1.076,0.545
"21815",-0.003,-0.043,1.076,0.545
"21816",-0.003,-0.043,1.076,0.545
"21817",-0.003,-0.043,1.076,0.545
"21818",-0.003,-0.043,1.076,0.545
"21819",-0.003,-0.043,1.076,0.545
"21820",-0.003,-0.043,1.076,0.545
"21821",-0.003,-0.043,1.076,0.545
"21822",-0.003,-0.043,1.076,0.545
"21823",-0.003,-0.043,1.076,0.545
"21824",-0.003,-0.043,1.076,0.545
"21825",-0.003,-0.043,1.076,0.545
"21826",-0.003,-0.043,1.076,0.545
